dataset	analysis_subset	endpoint	n_total	n_event_or_pCR	model_name	variable	effect_type	estimate	conf_low	conf_high	p_value	covariates	notes	source_file	signature	n_signature_genes	n_genes_found	coverage	missing_genes	n_non_event_or_RD	log_effect	se_log_effect	source_context	meta_set	include_GSE194040	include_GSE25066	k	fixed_estimate	fixed_conf_low	fixed_conf_high	fixed_p_value	random_estimate	random_conf_low	random_conf_high	random_p_value	I2	Q_p_value	included_datasets	analysis_level	source_celltype	module	n_pairs	mean_delta	median_delta	sd_delta	min_delta	max_delta	test	statistic	p_adj_BH_within_module	MajorCluster	SubCluster	Subset	comparison	value	p_adj_BH	n_samples	n_patients	n_R	n_NR	effect_R_minus_NR	score_or_axis
											0.251630557454287		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Bcell	HLAII	31	0.220339322017128	0.0894902911893187	1.02557538485613	-2.19758230629018	2.77064375970573	wilcoxon_signed_rank	307	0.419384262423812												
											0.243616697506462		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Bcell	Immune_remodeling_score	31	0.105725091348811	0.0751716567259189	0.54671918426591	-1.23640518474359	1.39240485890105	wilcoxon_signed_rank	308	0.406027829177437												
											1		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Bcell	Mast_cell	31	-2.70423167898199e-05	0	0.00340396670833197	-0.011892812417194	0.0111308470909287	wilcoxon_signed_rank	233	1												
											0.761321068284354		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Bcell	Proliferation	31	0.00343348105304462	0.00131325488113163	0.069437083502341	-0.216616515103229	0.181948555647636	wilcoxon_signed_rank	264	0.82873167782162												
											0.179478216762396		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Bcell	Suppressive_myeloid	31	-0.00848721280723213	-0.00421842382698554	0.0290159982392196	-0.0851829716601573	0.0436215765274243	wilcoxon_signed_rank	179	0.179478216762396												
											0.294447371998432		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Bcell	Tfh_TLS_like	31	0.0197300276502721	0.0387375283686005	0.15631251987554	-0.390955130906453	0.315366001413786	wilcoxon_signed_rank	302	0.574419487266885												
											0.0274813809289688		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	APC_CXCL9_axis	31	-0.0829473252968904	-0.100482079439842	0.223220527890842	-0.79102501155008	0.399921387688808	wilcoxon_signed_rank	135	0.137406904644844												
											0.383183144563735		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	CD8_Tsem_memory	31	0.0485088187528655	0.00804876811499222	0.187810073052175	-0.25833576570388	0.534283258161548	wilcoxon_signed_rank	293	0.740701297859525												
											0.0405757817723174		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	CXCL9_FOLR2_macrophage	31	-0.0358071068887425	-0.0377888895011594	0.0956028830236135	-0.333714001513726	0.15756002451672	wilcoxon_signed_rank	143	0.122173844883844												
											0.776295505194987		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	Cytolytic	31	-6.62546462520907e-07	-0.0186595874333686	0.158874034768551	-0.343180941438558	0.406197568345966	wilcoxon_signed_rank	233	0.852313662220209												
											0.0274813809289688		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	DC_HLA_antigen_presentation	31	-0.0422928981724612	-0.0396578924979687	0.114765407936937	-0.424436788527879	0.22468468469698	wilcoxon_signed_rank	135	0.137406904644844												
											0.0405757817723174		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	HLAII	31	-0.0903675167139966	-0.0969390922909333	0.257412642847873	-0.822373048084447	0.412900555873497	wilcoxon_signed_rank	143	0.128849814932451												
											0.46241840310379		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	Immune_remodeling_score	31	0.0121964443245297	0.000918445435509119	0.238822032240417	-0.863175245076111	0.358654961808199	wilcoxon_signed_rank	286	0.578023003879738												
											0.00339307425960755		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	Mast_cell	31	0.00154693365367617	0.000728495526788319	0.00325895867076087	-0.0019603477960208	0.0153451950133863	wilcoxon_signed_rank	398	0.00848268564901888												
											0.0489011203118233		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	Proliferation	31	-0.00517793706082989	-0.00584090428713438	0.0238777482452037	-0.0556507276014834	0.0602736805136346	wilcoxon_signed_rank	147	0.122252800779558												
											0.046695759239266		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	Suppressive_myeloid	31	-0.0139014899889072	-0.00303067224985009	0.0379760642113876	-0.18324917763061	0.03335285200372	wilcoxon_signed_rank	146	0.0583696990490825												
											0.761321068284354		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD4Tcell	Tfh_TLS_like	31	0.00682152014739302	-0.00922067412918653	0.125802518273793	-0.371803742772585	0.337702721316064	wilcoxon_signed_rank	232	0.761321068284354												
											0.702362991091373		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	APC_CXCL9_axis	31	-0.0127532698819028	-0.00841449607060407	0.275822764611708	-0.60149254795285	0.793759810028131	wilcoxon_signed_rank	228	0.877953738864216												
											0.46241840310379		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	CD8_Tsem_memory	31	0.0255634374660954	0.0247493366890877	0.193288436072328	-0.330755629767906	0.463425272400393	wilcoxon_signed_rank	286	0.740701297859525												
											0.867707902414187		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	CXCL9_FOLR2_macrophage	31	-0.00246348850828187	-0.0002872396108341	0.112127337658402	-0.24840816298687	0.308512396625415	wilcoxon_signed_rank	239	0.867707902414187												
											0.852313662220209		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	Cytolytic	31	-0.0317777626730141	0.040377243650974	0.391687551038213	-1.0929983733426	1.0586989460299	wilcoxon_signed_rank	238	0.852313662220209												
											0.450568863063218		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	DC_HLA_antigen_presentation	31	-0.0142063149024858	-0.00269602146480252	0.138933368614835	-0.306358039143778	0.406031809489453	wilcoxon_signed_rank	209	0.450568863063218												
											0.960926179318788		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	HLAII	31	3.64299813621681e-05	0.020545530373858	0.329223158187063	-0.680327983572811	0.934603801477176	wilcoxon_signed_rank	245	0.960926179318788												
											0.603545666183372		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	Immune_remodeling_score	31	-0.00390711606274458	0.0397016339617706	0.257096005285805	-0.825024916264741	0.473582684058753	wilcoxon_signed_rank	275	0.603545666183372												
											0.695946222437671		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	Mast_cell	31	3.6615323112392e-05	2.03576949463941e-05	0.00338330672323294	-0.0151773430437517	0.00521763699035165	wilcoxon_signed_rank	252	0.869932778047089												
											0.028887763494347		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	Proliferation	31	-0.013842526637559	-0.0131315284904865	0.046830232696413	-0.0837175651151839	0.159408167084715	wilcoxon_signed_rank	136	0.122252800779558												
											0.0163692568422836		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	Suppressive_myeloid	31	-0.0150472470209829	-0.00845369902655013	0.0381495960064385	-0.174268734135595	0.0537786895828058	wilcoxon_signed_rank	125	0.0346938650095589												
											0.761321068284354		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	CD8Tcell	Tfh_TLS_like	31	-0.0104753836275716	-0.00142855967082383	0.114675030791199	-0.452785430708172	0.294758536146588	wilcoxon_signed_rank	232	0.761321068284354												
											0.918086649384457		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	APC_CXCL9_axis	32	0.0555990119256014	-0.0311786943748991	0.430861444711632	-0.463749310945049	1.32350962052385	wilcoxon_signed_rank	270	0.918086649384457												
											0.947818669519862		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	CD8_Tsem_memory	32	-0.00129835141708097	0.0058967227727098	0.0680216026998049	-0.138229965383301	0.148392128659787	wilcoxon_signed_rank	268	0.947818669519862												
											0.257934794711997		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	CXCL9_FOLR2_macrophage	32	-0.0338373955617684	-0.0671673475449056	0.282867161817829	-0.57848226034426	0.754140843340078	wilcoxon_signed_rank	203	0.322418493389996												
											0.701476383780054		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	Cytolytic	32	-0.000456887092687379	0.00214198526486727	0.0210060510406369	-0.0583142732358969	0.0402200830860637	wilcoxon_signed_rank	285	0.852313662220209												
											0.257934794711997		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	DC_HLA_antigen_presentation	32	0.0459197587650437	0.0109719088907357	0.162687301638406	-0.222152462624993	0.487153922251639	wilcoxon_signed_rank	325	0.32478310486539												
											0.345018174471896		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	HLAII	32	0.138112774354843	0.0381126598771808	0.484439983560804	-0.52585343715479	1.54783560235765	wilcoxon_signed_rank	315	0.43127271808987												
											0.0106981993387818		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	Immune_remodeling_score	32	0.221944057465897	0.0759958416364993	0.394893414397756	-0.254555109146621	1.2930007916076	wilcoxon_signed_rank	401	0.053490996693909												
											0.00303883523950676		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	Mast_cell	32	0.0978725713779258	0.0331899933937825	0.177755784534752	-0.10101506114786	0.67080626165875	wilcoxon_signed_rank	423	0.00848268564901888												
											0.169326200810357		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	Proliferation	32	-0.00512237943922228	-0.00716335005007372	0.0232166352876559	-0.0641872543099986	0.0423641094879467	wilcoxon_signed_rank	190	0.282210334683929												
											0.000903204333723151		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	Suppressive_myeloid	32	-0.172696212076854	-0.148746749969415	0.236738526643818	-0.67714132511462	0.243803834373089	wilcoxon_signed_rank	86	0.00451602166861575												
											0.169326200810357		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	Myeloid	Tfh_TLS_like	32	0.00351709872871734	0.00594276949615674	0.0231737371648996	-0.0589145536833949	0.0564562539216067	wilcoxon_signed_rank	338	0.574419487266885												
											0.0667877630399116		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	APC_CXCL9_axis	28	0.0947092247111392	0.0506429940734523	0.290563287775402	-0.432644069678585	0.708132785130763	wilcoxon_signed_rank	284	0.166969407599779												
											0.59256103828762		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	CD8_Tsem_memory	28	0.0266396509806305	-0.0018561529640228	0.217319757008172	-0.441300366899576	0.415664229503291	wilcoxon_signed_rank	227	0.740701297859525												
											0.0488695379535375		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	CXCL9_FOLR2_macrophage	28	0.0383024603981503	0.0290068286359072	0.108548697975478	-0.143852909076548	0.283383204397232	wilcoxon_signed_rank	290	0.122173844883844												
											0.393144675087728		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	Cytolytic	28	0.0742765324930452	0.16648671676272	0.673569793695622	-1.42669127930878	1.0842709075577	wilcoxon_signed_rank	241	0.852313662220209												
											0.103491647958341		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	DC_HLA_antigen_presentation	28	0.0444799687779254	0.0354866263503426	0.163016488620573	-0.26372163523918	0.376355856491816	wilcoxon_signed_rank	275	0.258729119895851												
											0.0515399259729805		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	HLAII	28	0.118847472736538	0.0753823133841568	0.319775454537157	-0.472545175407409	0.778757031570812	wilcoxon_signed_rank	289	0.128849814932451												
											0.113509487391612		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	Immune_remodeling_score	28	0.0735663735867908	0.102990355498703	0.256482792857902	-0.430870356567286	0.474086813014788	wilcoxon_signed_rank	273	0.283773718479031												
											0.0815412713299082		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	Mast_cell	28	0.00433558584353437	0.00236298324119344	0.0145552711203115	-0.0285120342401866	0.0591557534579785	wilcoxon_signed_rank	262	0.13590211888318												
											0.82873167782162		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	Proliferation	28	-0.00552618153266547	-0.00266481675586395	0.0355460627969774	-0.1415068574447	0.0373846872808068	wilcoxon_signed_rank	193	0.82873167782162												
											0.0208163190057353		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	Suppressive_myeloid	28	-0.0146833729514588	-0.00603629117240514	0.0368405743572261	-0.180204573674074	0.0154199989698061	wilcoxon_signed_rank	101	0.0346938650095589												
											0.344651692360131		Patient-level paired pseudobulk signed-rank test.	results/GSE266919_paired_module_dynamics.tsv																									major_celltype	NKcell	Tfh_TLS_like	28	0.00767693781469457	0.00994890842982833	0.056485546701382	-0.122839648391467	0.109166300381347	wilcoxon_signed_rank	245	0.574419487266885												
											0.244293641331777		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		15	0.0254258484214443	0.00264403244135182				paired_wilcoxon_post_minus_pre			Bcell	Bfoc	Bfoc-MKI67	Bcell: Bfoc-MKI67	fraction_within_major	0.562764242293593						
											0.0832230814775736		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		15	0.0155852127366866	0.000613258050038766				paired_wilcoxon_post_minus_pre			Bcell	Bfoc	Bfoc-MKI67	Bcell: Bfoc-MKI67	fraction_of_all_immune	0.347420956342703						
											0.0916805301459911		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		12	0.0428532980547568	0.0154580763945845				paired_wilcoxon_post_minus_pre			Bcell	Bfoc	Bfoc-RGS13	Bcell: Bfoc-RGS13	fraction_within_major	0.425276445117612						
											0.0916805301459911		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		12	0.0199331902198701	0.000714550861197179				paired_wilcoxon_post_minus_pre			Bcell	Bfoc	Bfoc-RGS13	Bcell: Bfoc-RGS13	fraction_of_all_immune	0.347420956342703						
											0.175242915378925		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		21	0.0375413432878979	0.00389716942431286				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bact-FOS	Bcell: Bact-FOS	fraction_within_major	0.54011781499589						
											0.348009836629725		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		21	0.00301216949013562	0.000116804371212336				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bact-FOS	Bcell: Bact-FOS	fraction_of_all_immune	0.659387058877374						
											0.124549383473813		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		23	-0.0253022800710695	-0.0114754634321771				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bact-IFITM1	Bcell: Bact-IFITM1	fraction_within_major	0.471976611058659						
											0.0199788986499745		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		23	-0.0139371914054695	-0.00464838861034313				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bact-IFITM1	Bcell: Bact-IFITM1	fraction_of_all_immune	0.323738156442536						
											0.796000134909944		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		23	0.0190930425247758	-0.000110101228510999				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bmem-CRIP1	Bcell: Bmem-CRIP1	fraction_within_major	0.923166005347309						
											0.573655097417263		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		23	0.00356804804724925	-0.000531934364175986				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bmem-CRIP1	Bcell: Bmem-CRIP1	fraction_of_all_immune	0.737556553822196						
											0.100412493986103		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		24	0.0535694299094415	0.0248641005470307				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bmem-NR4A2	Bcell: Bmem-NR4A2	fraction_within_major	0.425276445117612						
											0.830324257655795		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		24	0.00350540777567518	6.57203431861684e-05				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bmem-NR4A2	Bcell: Bmem-NR4A2	fraction_of_all_immune	0.875469245577169						
											0.829568282736637		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		25	0.00219688373496838	-0.000713125029017131				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bn-CD69	Bcell: Bn-CD69	fraction_within_major	0.929344276074226						
											0.294008063111738		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		25	-0.00532110839268255	-0.00153121755895002				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bn-CD69	Bcell: Bn-CD69	fraction_of_all_immune	0.594147182990206						
											0.72100036111918		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		22	-0.0124523465651349	0.00102234677419307				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bn-RBM38	Bcell: Bn-RBM38	fraction_within_major	0.910737298255807						
											0.495378923194362		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		22	-0.00713079678718959	-0.000289011723317817				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bn-RBM38	Bcell: Bn-RBM38	fraction_of_all_immune	0.681606901559934						
											0.793420613685745		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		28	-0.0422147356792226	0.0116749250968749				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bn-TXNIP	Bcell: Bn-TXNIP	fraction_within_major	0.923166005347309						
											0.501738413648285		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		28	-0.00800468854037764	0.000151100473463241				paired_wilcoxon_post_minus_pre			Bcell	CD19B	Bn-TXNIP	Bcell: Bn-TXNIP	fraction_of_all_immune	0.681606901559934						
											0.213315273602366		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		26	-0.0685186825204516	-0.0357904920257383				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-DUSP5	Bcell: Pc-DUSP5	fraction_within_major	0.548524989263227						
											0.127539031307677		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		26	-0.0208497256196743	-0.00432616936051385				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-DUSP5	Bcell: Pc-DUSP5	fraction_of_all_immune	0.437276678769177						
											0.882331520589854		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		28	-0.0190882998268525	-0.0119597256328263				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-HSPA1A	Bcell: Pc-HSPA1A	fraction_within_major	0.954042850651472						
											0.135822864546937		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		28	-0.00810375765779734	-0.0019312755523709				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-HSPA1A	Bcell: Pc-HSPA1A	fraction_of_all_immune	0.444511193062702						
											0.0897967094914709		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		28	-0.0253880956355519	-0.00231848109652448				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-HSPH1	Bcell: Pc-HSPH1	fraction_within_major	0.425276445117612						
											0.0264042592493652		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		28	-0.0058292525121616	-0.00190859475242325				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-HSPH1	Bcell: Pc-HSPH1	fraction_of_all_immune	0.323738156442536						
											0.0377276350132012		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		22	-0.0257827306450061	-0.0124999647221839				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-MKI67	Bcell: Pc-MKI67	fraction_within_major	0.271638972095049						
											0.034835341502679		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		22	-0.00302330522047831	-0.0014615220518083				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-MKI67	Bcell: Pc-MKI67	fraction_of_all_immune	0.323738156442536						
											0.772625719825572		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		23	0.0121648034102378	0.0011665086474646				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-SAT1	Bcell: Pc-SAT1	fraction_within_major	0.923166005347309						
											0.493762736661269		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										Bcell		23	-0.00417035668724519	0.000192842477471416				paired_wilcoxon_post_minus_pre			Bcell	Plasma	Pc-SAT1	Bcell: Pc-SAT1	fraction_of_all_immune	0.681606901559934						
											0.592804191425864		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		30	-0.0142005097579332	-0.00191223032935232				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tact-FOS	CD4Tcell: CD4_Tact-FOS	fraction_within_major	0.872502047783152						
											0.869300774752595		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		30	-0.00581441006269416	0.00101779691663367				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tact-FOS	CD4Tcell: CD4_Tact-FOS	fraction_of_all_immune	0.894137939745526						
											0.45925675614403		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		28	0.0188202598322618	0.00548368728607314				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tcm-CXCR4	CD4Tcell: CD4_Tcm-CXCR4	fraction_within_major	0.734810809830448						
											0.501738413648285		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		28	0.00728145504593569	0.00176074168447953				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tcm-CXCR4	CD4Tcell: CD4_Tcm-CXCR4	fraction_of_all_immune	0.681606901559934						
											0.411258108705695		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		29	0.029671483555652	0.000996502591283309				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Teff-TNF	CD4Tcell: CD4_Teff-TNF	fraction_within_major	0.672967814245682						
											0.811993393613123		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		29	0.015993526681382	5.56023509147184e-06				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Teff-TNF	CD4Tcell: CD4_Teff-TNF	fraction_of_all_immune	0.875469245577169						
											0.376459497820036		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		30	-0.00895532417440311	-0.00238204414116761				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tem-CCL5	CD4Tcell: CD4_Tem-CCL5	fraction_within_major	0.659254962659886						
											0.757682811457975		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		30	0.00124963842836698	-0.00103863615725666				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tem-CCL5	CD4Tcell: CD4_Tem-CCL5	fraction_of_all_immune	0.875469245577169						
											0.269413575386585		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		28	0.0250052385264651	0.0266061663092278				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tem-GZMK	CD4Tcell: CD4_Tem-GZMK	fraction_within_major	0.562764242293593						
											0.198238827510148		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		28	0.00529199567085937	0.00962588188805831				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tem-GZMK	CD4Tcell: CD4_Tem-GZMK	fraction_of_all_immune	0.493260554201543						
											0.294032756645194		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		23	0.0112375818662217	-0.00696053551068446				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tex-LAG3	CD4Tcell: CD4_Tex-LAG3	fraction_within_major	0.562764242293593						
											0.266936206973597		Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv																										CD4Tcell		23	0.0034093215030671	-0.00293958460185373				paired_wilcoxon_post_minus_pre			Tcell	CD4	CD4_Tex-LAG3	CD4Tcell: CD4_Tex-LAG3	fraction_of_all_immune	0.571653606491287						
